timestamp|did|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|rights-owner|date-img|BLANK28
"7/29/2021 18:35"|NNN000832|DSC_0478.Trip4.JPG|"Fallon Lodge flag mounted wall sign, Fallon, Nevada"|"<p>The flag mounted sign depicting vacancy for the Fallon Lodge during the day.</p>"|"Durham, Will"|XXXX|"Fallon Lodge"|"25 North Taylor Street, 390 W Williams Ave, Fallon, NV"|"39.4750671, -118.7811951"|||"lit, unlit"|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 18:41"|NNN000833|"DSC_0446.Trip4.JPG; DSC_0447.Trip4.JPG; DSC_0448.Trip4.JPG;"|"Fallon Nugget wall mounted sign, Fallon, Nevada"|"<p>Views of the wall mounted signs for the Fallon Nugget during the day.</p>"|"Durham, Will"|XXXX|"Fallon Nugget"|"70 S Maine St, Fallon, NV 89406"|"39.4742879, -118.7774612"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:00"|NNN000834|"DSC_0436.Trip4.JPG; DSC_0439.Trip4.JPG"|"Kent Supply Co. flag mounted wall sign, Fallon, Nevada"|"<p>Views of the Kent Supply Co. flag mounted wall sign during the day.</p>"|"Durham, Will"|XXXX|"Kent Supply Co."|"260 N Maine St, Fallon, NV 89406"|"39.4783506, -118.7767326"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:04"|NNN000835|"DSC_0457.Trip4.JPG; DSC_0458.Trip4.JPG; DSC_0462.Trip4.JPG"|"Lariat Motel mounted signs, Fallon, Nevada"|"<p>Views of the mounted signs for the Lariat Motel during the day.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:10"|NNN000836|"DSC_0519.Trip4.JPG; DSC_0521.Trip4.JPG"|"Oasis Springs Casino wall mounted signs, Fallon, Nevada"|"<p>Views of the wall mounted sign for the Oasis Springs Casino during the day.</p>"|"Durham, Will"|XXXX|"Oasis Springs Casino"|"4901 Reno Hwy, Fallon, NV 89406"|"39.4851842, -118.8556296"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:15"|NNN000837|"DSC_0454.Trip4.JPG; DSC_0455.Trip4.JPG"|"Overland Hotel & Saloon roof mounted sign, Fallon, Nevada"|"<p>The roof mounted sign for the Overland Hotel during the day.</p>"|"Durham, Will"|XXXX|"Overland Hotel & Saloon"|"125 E Center St, Fallon, NV 89406"|"39.473216, -118.7751616"|||lit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Hotels -- http://id.worldcat.org/fast/961767, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:29"|NNN000838|"DSC_0500.Trip4.JPG; DSC_0503.Trip4.JPG; DSC_0506.Trip4.JPG"|"Stockman's Casino mounted standalone sign, Fallon, Nevada"|"<p>The mounted sign for the Stockman's Casino during the day.</p>"|"Durham, Will"|XXXX|"Stockman's Casino"|"1560 W Williams Ave, Fallon, NV 89406"|"39.475471, -118.7945823"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:39"|NNN000839|"DSC_0486.Trip4.JPG; DSC_0487.Trip4.JPG"|"Bonanza Casino wall mounted sign, Fallon, Nevada"|"<p>Views of the wall mounted sign for the Bonanza Casino during the day. The casino is a part of the Super 8.</p>"|"Durham, Will"|XXXX|"Bonanza Casino"|"855 W Williams Ave, Fallon, NV 89406"|"39.4742881, -118.7872515"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:42"|NNN000840|DSC_0488.Trip4.JPG|"Bonanza Casino double mounted sign, Fallon, Nevada"|"<p>The double mounted sign for the Bonanza Casino, a part of the Super 8, during the day.</p>"|"Durham, Will"|XXXX|"Bonanza Casino"|"855 W Williams Ave, Fallon, NV 89406"|"39.4742881, -118.7872515"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:44"|NNN000841|DSC_0491.Trip4.JPG|"Super 8 wall mounted sign, Fallon, Nevada"|"<p>The Super 8 wall mounted sign during the day.</p>"|"Durham, Will"|XXXX|"Super 8"|"855 W Williams Ave, Fallon, NV 89406"|"39.4742881, -118.7872515"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:54"|NNN000842|DSC_0472.Trip4.JPG|"Value Inn mounted sign, Fallon, Nevada"|"<p>The mounted sign for the Value Inn during the day.</p>"|"Durham, Will"|XXXX|"Value Inn"|"180 W Williams Ave, Fallon, NV 89406"|"39.475085, -118.7789867"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:56"|NNN000843|DSC_0474.Trip4.JPG|"Value Inn office sign, Fallon, Nevada"|"<p>The office sign for the Value Inn during the day.</p>"|"Durham, Will"|XXXX|"Value Inn"|"180 W Williams Ave, Fallon, NV 89406"|"39.475085, -118.7789867"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 19:59"|NNN000844|DSC_0511.Trip4.JPG|"Camacho Auto Sales wall mounted sign"|"<p>The wall mounted sign for Camacho Auto Sales during the day.</p>"|"Durham, Will"|XXXX|"Camacho Auto Sales"|"2525 Reno Hwy, Fallon, NV 89406"|"39.4782332, -118.8102447"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||XXXX
"7/29/2021 20:03"|NNN000845|"DSC_0441.Trip4.JPG; DSC_0443.Trip4.JPG; DSC_0444.Trip4.JPG"|"Fallon Theaters flag mounted wall sign, Fallon, Nevada"|"<p>Views of the flag mounted wall sign for the Fallon Theaters during the day.</p>"|"Durham, Will"|XXXX|"Fallon Theaters"|"71 S Maine St, Fallon, NV 89406"|"39.4741498, -118.7768009"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motion Picture Theater -- http://id.worldcat.org/fast/1027261"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 20:09"|NNN000846|"DSC_0514.Trip4.JPG; DSC_0515.Trip4.JPG"|"Fast Glass double mounted sign, Fallon, Nevada"|"<p>Views of the Fast Glass double mounted sign during the day.</p>"|"Durham, Will"|XXXX|"Fast Glass"|"4350 Reno Hwy, Fallon, NV 89406"|"39.4858108, -118.845616"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 20:13"|NNN000847|DSC_0546.Trip4.JPG|"Jackpot Crossing Casino wall mounted sign, Fernley, Nevada"|"<p>A wall mounted sign for the Jackpot Crossing Casino during the day.</p>"|"Durham, Will"|XXXX|"Jackpot Crossing Casino"|"206 Logan Ln, Fernley, NV 89408"|"39.61406, -119.2639933"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 20:43"|NNN000848|DSC_0549.Trip4.JPG|"Jackpot Crossing Casino wall mounted sign, Fernley, Nevada"|"<p>A wall mounted sign for Jackpot Crossing Casino during the day.</p>"|"Durham, Will"|XXXX|"Jackpot Crossing Casino"|"206 Logan Ln, Fernley, NV 89408"|"39.61406, -119.2639933"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||XXXX
"7/29/2021 20:46"|NNN000849|DSC_0553.Trip4.JPG|"Jackpot Crossing Casino mounted sign, Fernley, Nevada"|"<p>A mounted sign for the Jackpot Crossing Casino during the day with lit and unlit neon.</p>"|"Durham, Will"|XXXX|"Jackpot Crossing Casino"|"206 Logan Ln, Fernley, NV 89408"|"39.61406, -119.2639933"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||XXXX
"7/29/2021 20:53"|NNN000850|DSC_0533.Trip4.JPG|"Pioneer Crossing Casino double mounted sign, Fernley, Nevada"|"<p>The double mounted sign for the Pioneer Crossing Casino during the day with lit neon.</p>"|"Durham, Will"|XXXX|"Pioneer Crossing Casino"|"1705 US-50 ALT, Fernley, NV 89408"|"39.5991361, -119.2123722"|||lit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/29/2021 20:56"|NNN000851|DSC_0544.Trip4.JPG|"Pizza Shack mounted sign, Fernley, Nevada"|"<p>The mounted sign for the Pizza Shack during the day. The restaurant is permanently closed.</p>"|"Durham, Will"|XXXX|"Pizza Shack"|"790 E Main St, Fernley, NV 89408"|"39.6057877, -119.2349615"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 18:32"|NNN000852|"DSC_0535.Trip4.JPG; DSC_0536.Trip4.JPG"|"Silverado Casino double mounted sign, Fernley, Nevada"|"<p>The double mounted sign for the Silverado Casino during the day.</p>"|"Durham, Will"|XXXX|"Silverado Casino"|"1380 W Newlands Dr, Fernley, NV 89408"|"39.6104597, -119.2201823"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 18:36"|NNN000853|DSC_0540.Trip4.JPG|"Silverado Casino wall mounted sign, Fernley, Nevada"|"<p>The wall mounted sign for the Silverado Casino during the day.</p>"|"Durham, Will"|XXXX|"Silverado Casino"|"1380 W Newlands Dr, Fernley, NV 89408"|"39.6104597, -119.2201823"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 18:52"|NNN000854|"DSC_0537.Trip4.JPG; DSC_0541.Trip4.JPG"|"Silverado Casino flag mounted sign, Fernley, Nevada"|"<p>The flag mounted sign directing guests to the entrance of the Silverado Casino during the day.</p>"|"Durham, Will"|XXXX|"Silverado Casino"|DSC_0541.Trip4.JPG||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 19:51"|NNN000855|DSC_0586.Trip4.JPG|"Terrible's wall mounted signs, Fernley, Nevada"|"<p>Wall mounted signs for Terrible's during the day, including signs for the Flying J and Denny's.</p>"|"Durham, Will"|XXXX|"Terrible's Casino"|"480 Truck Inn Way, Fernley, NV 89408"|"39.614639, -119.216686"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Restaurant -- http://id.worldcat.org/fast/1095907, Truck Stop -- http://id.worldcat.org/fast/1157674"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 20:00"|NNN000856|DSC_0588.Trip4.JPG|"Terrible's Casino wall mounted signs, Fernley, Nevada"|"<p>Wall mounted signs for Terrible's Casino during the day, including a view of the sign for Denny's.</p>"|"Durham, Will"|XXXX|"Terrible's Casino"|"480 Truck Inn Way, Fernley, NV 89408"|"39.614639, -119.216686"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 20:09"|NNN000857|DSC_0567.Trip4.JPG|"Truck Inn double mounted sign, Fernley, Nevada"|"<p>The large double mounted sign for the Truck Inn during the day. The business is closed and the site is now Terirble's Casino.</p>"|"Durham, Will"|XXXX|"Truck Inn"|"480 Truck Inn Way, Fernley, NV 89408"|"39.614639, -119.216686"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 20:15"|NNN000858|DSC_0558.Trip4.JPG|"Diesel Motel Casino mounted sign, Fernley, Nevada"|"<p>The double mounted sign for the Diesel Motel Casino during the day. The business is permanently closed.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 21:14"|NNN000859|DSC_0020.Trip4.JPG|"Topaz Lodge mounted sign, Gardnerville, Nevada"|"<p>The Topaz Lodge mounted sign with lit neon.</p>"|"Durham, Will"|XXXX|"Topaz Lodge"|"1979 US-395, Gardnerville, NV 89410"|"38.6964826, -119.5481296"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 21:28"|NNN000860|"DSC_0021.Trip4.JPG; DSC_0023.Trip4.JPG; DSC_0027.Trip4.JPG"|"Topaz Lodge double mounted sign, Gardnerville, Nevada"|"<p>The double mounted sign for the Topaz Lodge at night with lit neon.</p>"|"Durham, Will"|XXXX|"Topaz Lodge"|"1979 US-395, Gardnerville, NV 89410"|"38.6964826, -119.5481296"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 21:41"|NNN000861|DSC_0387.Trip4.JPG|"Bruno's Country Club wall mounted sign, Gerlach, Nevada"|"<p>The wall mounted sign for Bruno's Country Club during the day.</p>"|"Durham, Will"|XXXX|"Bruno's Country Club"|"445 Main St, Gerlach, NV 89412"|"40.6522359, -119.3540261"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"7/30/2021 22:12"|NNN000862|"DSC_0379.Trip4.JPG; DSC_0383.Trip4.JPG"|"Joe's Gerlach Club wall mounted sign during the day."|"<p>The wall mounted sign above the door during the day while unlit.</p>"|"Durham, Will"|XXXX|"Joe's Gerlach Club"|||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/1/2021 18:02"|NNN000863|"DSC_0373.Trip4.JPG; DSC_0377.Trip4.JPG"|"Miners Club wall and roof mounted signs, Gerlach, Nevada"|"<p>Views of the wall and roof mounted signs for the Miners Club</p>"|"Durham, Will"|XXXX|"Miner's Club"|"415 Main St, Gerlach, NV 89412"|"40.65194, -119.3545025"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
